Time (s),Extension (mm),Load (N),Axial Strain (mm/mm),Transverse Strain (mm/mm)
122.5,10.209,36862.15,0.12183,0.0537
122.6,10.217,36862.89,0.12196,0.05376
122.7,10.225,36861.51,0.1221,0.05381
122.8,10.234,36863.29,0.12223,0.05386
122.9,10.242,36864.18,0.12236,0.05392
123,10.25,36864.85,0.12249,0.05398
123.1,10.259,36868.38,0.12263,0.05403
123.2,10.267,36870.4,0.12277,0.05409
123.3,10.275,36867.68,0.1229,0.05414
123.4,10.284,36869.84,0.12304,0.0542
123.5,10.292,36873.15,0.12318,0.05425
123.6,10.3,36870.69,0.12331,0.0543
123.7,10.309,36873.48,0.12344,0.05436
123.8,10.317,36873.68,0.12358,0.05442
123.9,10.325,36875.52,0.12372,0.05447
124,10.334,36877.12,0.12385,0.05453
124.1,10.342,36877.18,0.12398,0.05458
124.2,10.35,36881.25,0.12412,0.05464
124.3,10.359,36880.06,0.12425,0.0547
124.4,10.367,36880.52,0.12439,0.05476
124.5,10.375,36884.05,0.12452,0.05481
124.6,10.384,36883.37,0.12466,0.05487
124.7,10.392,36887.28,0.1248,0.05493
124.8,10.4,36887.48,0.12494,0.05498
124.9,10.409,36887.36,0.12507,0.05504
125,10.417,36887.93,0.1252,0.05509
125.1,10.425,36891.77,0.12534,0.05515
125.2,10.434,36896.92,0.12547,0.05521
125.3,10.442,36896.39,0.12561,0.05526
125.4,10.45,36898.16,0.12575,0.05533
125.5,10.459,36900.12,0.12588,0.05538
125.6,10.467,36897.63,0.12602,0.05544
125.7,10.475,36900.14,0.12616,0.05549
125.8,10.484,36903.28,0.12629,0.05555
125.9,10.492,36906.02,0.12643,0.0556
126,10.5,36909.37,0.12657,0.05566
126.1,10.509,36910.89,0.1267,0.05572
126.2,10.517,36912.14,0.12684,0.05577
126.3,10.525,36917.48,0.12698,0.05583
126.4,10.534,36923.89,0.12711,0.05588
126.5,10.542,36920.02,0.12725,0.05594
126.6,10.55,36921.98,0.12739,0.05599
126.7,10.559,36922.26,0.12752,0.05605
126.8,10.567,36925.74,0.12766,0.05611
126.9,10.575,36934.37,0.1278,0.05617
127,10.584,36926.85,0.12793,0.05622
127.1,10.592,36932.66,0.12807,0.05628
127.2,10.6,36940.95,0.12821,0.05633
127.3,10.608,36933.19,0.12834,0.05638
127.4,10.617,36942.13,0.12848,0.05644
127.5,10.625,36953.07,0.12862,0.05649
127.6,10.634,36953.6,0.12876,0.05655
127.7,10.642,36950.31,0.12889,0.0566
127.8,10.65,36955.88,0.12903,0.05666
127.9,10.659,36960.55,0.12916,0.05671
128,10.667,36962.65,0.12931,0.05677
128.1,10.675,36963.2,0.12944,0.05682
128.2,10.684,36978.17,0.12958,0.05688
128.3,10.692,36971.54,0.12972,0.05694
128.4,10.7,36981.14,0.12985,0.05699
128.5,10.709,36993.75,0.12999,0.05705
128.6,10.717,36989.13,0.13013,0.05711
128.7,10.725,36994.78,0.13027,0.05716
128.8,10.734,37001.51,0.13041,0.05721
128.9,10.742,36989.54,0.13055,0.05727
129,10.75,36995.44,0.13069,0.05733
129.1,10.759,37000.56,0.13083,0.05738
129.2,10.767,37009.86,0.13097,0.05744
129.3,10.775,37003.67,0.1311,0.05749
129.4,10.784,37000.22,0.13123,0.05755
129.5,10.792,37011.26,0.13137,0.05761
129.6,10.8,37017.91,0.13151,0.05766
129.7,10.809,37022.62,0.13165,0.05772
129.8,10.817,37012.15,0.13179,0.05778
129.9,10.825,37020,0.13193,0.05783
130,10.834,37029.49,0.13206,0.05789
130.1,10.842,37030.31,0.1322,0.05794
130.2,10.85,37026,0.13234,0.058
130.3,10.859,37031.87,0.13247,0.05806
130.4,10.867,37032.3,0.13261,0.05811
130.5,10.875,37049.55,0.13275,0.05817
130.6,10.884,37042.32,0.13289,0.05823
130.7,10.892,37054.76,0.13303,0.05829
130.8,10.9,37050.87,0.13317,0.05834
130.9,10.909,37049.28,0.13331,0.0584
131,10.917,37050.84,0.13344,0.05846
131.1,10.925,37052.07,0.13358,0.05851
131.2,10.934,37062.79,0.13372,0.05857
131.3,10.942,37056.12,0.13387,0.05862
131.4,10.95,37060.61,0.134,0.05868
131.5,10.959,37057.94,0.13414,0.05874
131.6,10.967,37066.45,0.13428,0.05879
131.7,10.975,37072.19,0.13441,0.05885
131.8,10.984,37071.5,0.13455,0.0589
131.9,10.992,37067.6,0.13469,0.05896
132,11,37067.86,0.13483,0.05902
132.1,11.009,37083.72,0.13497,0.05908
132.2,11.017,37077.12,0.13511,0.05913
132.3,11.025,37081.18,0.13525,0.05919
132.4,11.034,37085.15,0.13539,0.05924
132.5,11.042,37079.47,0.13553,0.0593
132.6,11.05,37082.98,0.13567,0.05936
132.7,11.059,37089.48,0.1358,0.05941
132.8,11.067,37094.53,0.13595,0.05947
132.9,11.075,37090.21,0.13609,0.05953
133,11.084,37100.64,0.13623,0.05958
133.1,11.092,37099.66,0.13637,0.05964
133.2,11.1,37096.12,0.1365,0.05969
133.3,11.109,37103.14,0.13665,0.05975
133.4,11.117,37107.75,0.13679,0.05981
133.5,11.125,37107.89,0.13692,0.05987
133.6,11.133,37105.73,0.13707,0.05992
133.7,11.142,37109.38,0.1372,0.05998
133.8,11.15,37116.95,0.13734,0.06004
133.9,11.159,37114.23,0.13748,0.06009
134,11.167,37116.94,0.13762,0.06015
134.1,11.175,37116.96,0.13777,0.06021
134.2,11.184,37113.49,0.13791,0.06027
134.3,11.192,37120.01,0.13805,0.06032
134.4,11.2,37125.47,0.13819,0.06038
134.5,11.209,37119.76,0.13833,0.06044
134.6,11.217,37123.57,0.13846,0.06049
134.7,11.225,37119.14,0.1386,0.06055
134.8,11.233,37125.73,0.13875,0.0606
134.9,11.242,37128.12,0.13888,0.06066
135,11.25,37128.8,0.13903,0.06071
135.1,11.259,37131.01,0.13917,0.06077
135.2,11.267,37126.87,0.13931,0.06083
135.3,11.275,37129.91,0.13945,0.06088
135.4,11.284,37135.47,0.13959,0.06094
135.5,11.292,37131.33,0.13973,0.06099
135.6,11.3,37135.79,0.13987,0.06105
135.7,11.309,37141.08,0.14002,0.0611
135.8,11.317,37138.2,0.14015,0.06116
135.9,11.325,37139.93,0.14029,0.06122
136,11.334,37151.63,0.14044,0.06128
136.1,11.342,37146.65,0.14058,0.06133
136.2,11.35,37147.5,0.14072,0.06139
136.3,11.359,37146.46,0.14087,0.06144
136.4,11.367,37148.11,0.14101,0.0615
136.5,11.375,37149.58,0.14115,0.06155
136.6,11.384,37152.68,0.14129,0.06161
136.7,11.392,37150.09,0.14143,0.06167
136.8,11.4,37151.54,0.14157,0.06173
136.9,11.409,37158.38,0.14171,0.06178
137,11.417,37155.22,0.14185,0.06184
137.1,11.425,37160.55,0.142,0.06189
137.2,11.434,37161.52,0.14214,0.06195
137.3,11.442,37161.46,0.14228,0.06201
137.4,11.45,37161.17,0.14242,0.06207
137.5,11.459,37167.19,0.14257,0.06212
137.6,11.467,37159.77,0.14271,0.06217
137.7,11.475,37164.6,0.14285,0.06223
137.8,11.484,37171.9,0.14299,0.06229
137.9,11.492,37166.14,0.14313,0.06235
138,11.5,37163.38,0.14327,0.0624
138.1,11.509,37174.5,0.14341,0.06246
138.2,11.517,37173.22,0.14355,0.06252
138.3,11.525,37177.74,0.1437,0.06258
138.4,11.534,37175.39,0.14384,0.06264
138.5,11.542,37177.21,0.14398,0.0627
138.6,11.55,37174.68,0.14412,0.06275
138.7,11.559,37181.58,0.14427,0.06281
138.8,11.567,37182.77,0.14441,0.06287
138.9,11.575,37179.18,0.14455,0.06293
139,11.584,37192.12,0.14469,0.06299
139.1,11.592,37189.3,0.14484,0.06304
139.2,11.6,37185.34,0.14498,0.0631
139.3,11.609,37193.21,0.14512,0.06316
139.4,11.617,37196.32,0.14527,0.06321
139.5,11.625,37193.88,0.14541,0.06327
139.6,11.634,37192.39,0.14555,0.06333
139.7,11.642,37193,0.14569,0.06339
139.8,11.65,37199.15,0.14624,0.06346
139.9,11.659,37193.75,0.14655,0.06354
140,11.667,37191.22,0.1467,0.0636
140.1,11.675,37199.17,0.14685,0.06367
140.2,11.683,37197.94,0.14699,0.06373
140.3,11.692,37210.03,0.14714,0.06378
140.4,11.7,37208.64,0.14729,0.06384
140.5,11.709,37206.82,0.14744,0.06389
140.6,11.717,37206.48,0.14759,0.06395
140.7,11.725,37209.95,0.14774,0.064
140.8,11.734,37212.2,0.14788,0.06405
140.9,11.742,37217.68,0.14803,0.0641
141,11.75,37219.85,0.14818,0.06416
141.1,11.759,37219.59,0.14833,0.06421
141.2,11.767,37224.59,0.14847,0.06427
141.3,11.775,37226.85,0.14862,0.06432
141.4,11.784,37233.88,0.14877,0.06437
141.5,11.792,37237.86,0.14893,0.06443
141.6,11.8,37236.32,0.14907,0.06449
141.7,11.809,37229.1,0.14922,0.06455
141.8,11.817,37225.22,0.14938,0.0646
141.9,11.825,37238.1,0.14952,0.06466
142,11.834,37236.71,0.14967,0.06472
142.1,11.842,37227.82,0.14981,0.06477
142.2,11.85,37230.12,0.14996,0.06483
142.3,11.859,37240.35,0.15011,0.06488
142.4,11.867,37240.18,0.15026,0.06494
142.5,11.875,37250.94,0.15041,0.065
142.6,11.884,37250,0.15055,0.06506
142.7,11.892,37258.14,0.1507,0.06511
142.8,11.9,37244.45,0.15085,0.06517
142.9,11.909,37250.41,0.151,0.06522
143,11.917,37261.29,0.15115,0.06528
143.1,11.925,37260.85,0.1513,0.06534
143.2,11.934,37259.33,0.15144,0.0654
143.3,11.942,37257.44,0.1516,0.06546
143.4,11.95,37265.23,0.15174,0.06551
143.5,11.959,37264.77,0.15189,0.06557
143.6,11.967,37274.18,0.15204,0.06563
143.7,11.975,37269.52,0.15219,0.06569
143.8,11.984,37267.21,0.15234,0.06575
143.9,11.992,37277.23,0.15248,0.0658
144,12,37274.37,0.15264,0.06586
144.1,12.009,37270.97,0.15279,0.06591
144.2,12.017,37276.16,0.15293,0.06597
144.3,12.025,37285.62,0.15308,0.06603
144.4,12.034,37277.83,0.15323,0.06608
144.5,12.042,37281.19,0.15338,0.06614
144.6,12.05,37285.3,0.15353,0.0662
144.7,12.059,37288.09,0.15368,0.06625
144.8,12.067,37291.14,0.15383,0.06631
144.9,12.075,37289.86,0.15397,0.06637
145,12.084,37286.47,0.15412,0.06643
145.1,12.092,37290.53,0.15428,0.06649
145.2,12.1,37286.71,0.15442,0.06655
145.3,12.109,37292.99,0.15457,0.0666
145.4,12.117,37290.91,0.15472,0.06666
145.5,12.125,37289.77,0.15486,0.06672
145.6,12.134,37298.94,0.15502,0.06677
145.7,12.142,37300.89,0.15517,0.06683
145.8,12.15,37295.84,0.15531,0.06689
145.9,12.159,37299.34,0.15546,0.06694
146,12.167,37300.49,0.15561,0.067
146.1,12.175,37298.86,0.15576,0.06706
146.2,12.184,37302.91,0.1559,0.06712
146.3,12.192,37299.45,0.15605,0.06718
146.4,12.2,37309.95,0.1562,0.06724
146.5,12.208,37303.22,0.15635,0.0673
146.6,12.217,37305.32,0.1565,0.06736
146.7,12.225,37309.13,0.15665,0.06742
146.8,12.234,37304.24,0.1568,0.06748
146.9,12.242,37305.12,0.15695,0.06754
147,12.25,37308.82,0.1571,0.0676
147.1,12.259,37307.86,0.15725,0.06766
147.2,12.267,37313.3,0.1574,0.06772
147.3,12.275,37310.86,0.15755,0.06778
147.4,12.284,37318.3,0.1577,0.06784
147.5,12.292,37316.24,0.15784,0.06791
147.6,12.3,37317.41,0.15799,0.06797
147.7,12.309,37311.41,0.15814,0.06803
147.8,12.317,37314.75,0.15829,0.06809
147.9,12.325,37317.85,0.15844,0.06814
148,12.334,37318.5,0.15859,0.06821
148.1,12.342,37322.56,0.15874,0.06826
148.2,12.35,37321.03,0.15889,0.06832
148.3,12.359,37320.75,0.15905,0.06838
148.4,12.367,37323.52,0.15919,0.06844
148.5,12.375,37322.31,0.15934,0.0685
148.6,12.384,37323.09,0.1595,0.06856
148.7,12.392,37327.11,0.15965,0.06862
148.8,12.4,37325.98,0.1598,0.06868
148.9,12.409,37327.07,0.15994,0.06874
149,12.417,37328.55,0.16009,0.0688
149.1,12.425,37325.36,0.16025,0.06886
149.2,12.434,37327.9,0.1604,0.06892
149.3,12.442,37328.12,0.16055,0.06898
149.4,12.45,37325.33,0.1607,0.06904
149.5,12.459,37329.91,0.16085,0.06909
149.6,12.467,37320.06,0.161,0.06915
149.7,12.475,37331.86,0.16115,0.06921
149.8,12.484,37331.28,0.16131,0.06927
149.9,12.492,37328.11,0.16146,0.06933
150,12.5,37330.2,0.16161,0.06939
150.1,12.509,37332.82,0.16176,0.06944
150.2,12.517,37328.9,0.16191,0.0695
150.3,12.525,37334.27,0.16207,0.06956
150.4,12.534,37333.37,0.16222,0.06962
150.5,12.542,37331.87,0.16237,0.06968
150.6,12.55,37333.48,0.16252,0.06974
150.7,12.559,37331.19,0.16267,0.0698
150.8,12.567,37332.93,0.16282,0.06986
150.9,12.575,37335.77,0.16297,0.06991
151,12.584,37333.08,0.16312,0.06997
151.1,12.592,37336.99,0.16327,0.07003
151.2,12.6,37335.43,0.16343,0.07009
151.3,12.609,37334.05,0.16358,0.07015
151.4,12.617,37334.79,0.16374,0.07021
151.5,12.625,37334.73,0.16389,0.07027
151.6,12.634,37335.75,0.16404,0.07032
151.7,12.642,37337.96,0.16419,0.07038
151.8,12.65,37336.68,0.16434,0.07044
151.9,12.659,37333.27,0.1645,0.0705
152,12.667,37334.48,0.16465,0.07055
152.1,12.675,37337.39,0.1648,0.07062
152.2,12.684,37340.74,0.16496,0.07067
152.3,12.692,37333.78,0.16511,0.07074
152.4,12.7,37335.49,0.16526,0.07079
152.5,12.709,37337.05,0.16541,0.07085
152.6,12.717,37335.94,0.16557,0.07091
152.7,12.725,37332.88,0.16572,0.07097
152.8,12.734,37333.82,0.16587,0.07103
152.9,12.742,37332.48,0.16602,0.07109
153,12.75,37334.65,0.16618,0.07115
153.1,12.758,37338.58,0.16633,0.07121
153.2,12.767,37338.38,0.16648,0.07128
153.3,12.775,37342.98,0.16664,0.07134
153.4,12.784,37338.4,0.1668,0.0714
153.5,12.792,37338.14,0.16694,0.07146
153.6,12.8,37337.59,0.1671,0.07152
153.7,12.808,37340.01,0.16725,0.07158
153.8,12.817,37341.92,0.1674,0.07164
153.9,12.825,37339.39,0.16756,0.0717
154,12.834,37339.83,0.16771,0.07176
154.1,12.842,37341.78,0.16787,0.07182
154.2,12.85,37344.11,0.16802,0.07188
154.3,12.859,37342.39,0.16818,0.07195
154.4,12.867,37342.29,0.16833,0.07201
154.5,12.875,37342.11,0.16849,0.07207
154.6,12.884,37342.34,0.16864,0.07213
154.7,12.892,37340.17,0.16879,0.07219
154.8,12.9,37342.92,0.16895,0.07225
154.9,12.909,37341.91,0.1691,0.07231
155,12.917,37340.68,0.16925,0.07238
155.1,12.925,37343.72,0.16941,0.07243
155.2,12.934,37342.02,0.16956,0.07249
155.3,12.942,37342.67,0.16972,0.07255
155.4,12.95,37343.59,0.16987,0.07261
155.5,12.959,37344.61,0.17003,0.07268
155.6,12.967,37345.36,0.17018,0.07274
155.7,12.975,37341.19,0.17034,0.0728
155.8,12.984,37344.34,0.17049,0.07286
155.9,12.992,37345.52,0.17065,0.07292
156,13,37342.07,0.1708,0.07298
156.1,13.009,37343.73,0.17096,0.07304
156.2,13.017,37344.96,0.17111,0.0731
156.3,13.025,37346.24,0.17127,0.07316
156.4,13.034,37345.43,0.17142,0.07323
156.5,13.042,37347.02,0.17158,0.07329
156.6,13.05,37347.74,0.17173,0.07335
156.7,13.059,37345.09,0.17189,0.07341
156.8,13.067,37344.04,0.17204,0.07347
156.9,13.075,37347.81,0.1722,0.07353
157,13.084,37347.64,0.17236,0.07359
157.1,13.092,37346.85,0.17252,0.07366
157.2,13.1,37345.93,0.17267,0.07371
157.3,13.109,37345.15,0.17283,0.07377
157.4,13.117,37350.88,0.17298,0.07383
157.5,13.125,37349.62,0.17314,0.0739
157.6,13.134,37348.3,0.1733,0.07396
157.7,13.142,37348.75,0.17345,0.07402
157.8,13.15,37347.32,0.1736,0.07408
157.9,13.159,37345.79,0.17376,0.07414
158,13.167,37348.08,0.17392,0.0742
158.1,13.175,37345.17,0.17407,0.07426
158.2,13.184,37347.04,0.17423,0.07432
158.3,13.192,37348.68,0.17438,0.07438
158.4,13.2,37343.85,0.17454,0.07444
158.5,13.208,37344.78,0.17469,0.0745
158.6,13.217,37346.86,0.17485,0.07457
158.7,13.225,37347.71,0.175,0.07463
158.8,13.234,37350.26,0.17516,0.07469
158.9,13.242,37350.31,0.17532,0.07475
159,13.25,37346.09,0.17548,0.07481
159.1,13.259,37346.54,0.17563,0.07487
159.2,13.267,37350.73,0.17579,0.07493
159.3,13.275,37347.46,0.17595,0.07498
159.4,13.284,37349.26,0.1761,0.07504
159.5,13.292,37351.18,0.17626,0.07511
159.6,13.3,37351.61,0.17642,0.07517
159.7,13.309,37350.56,0.17658,0.07523
159.8,13.317,37352.5,0.17674,0.07529
159.9,13.325,37351.37,0.17689,0.07536
160,13.334,37351.68,0.17706,0.07542
160.1,13.342,37349.26,0.17721,0.07548
160.2,13.35,37348,0.17737,0.07554
160.3,13.359,37350.15,0.17753,0.0756
160.4,13.367,37348.33,0.17768,0.07566
160.5,13.375,37348.55,0.17784,0.07572
160.6,13.384,37349.29,0.178,0.07578
160.7,13.392,37349.34,0.17815,0.07584
160.8,13.4,37353.4,0.17832,0.07591
160.9,13.409,37353.92,0.17847,0.07597
161,13.417,37349.59,0.17864,0.07603
161.1,13.425,37351.11,0.17879,0.07609
161.2,13.434,37350.56,0.17895,0.07616
161.3,13.442,37351.95,0.17911,0.07622
161.4,13.45,37352.58,0.17927,0.07628
161.5,13.459,37352.36,0.17943,0.07634
161.6,13.467,37350.96,0.17959,0.0764
161.7,13.475,37351.88,0.17975,0.07647
161.8,13.484,37354.21,0.17991,0.07653
161.9,13.492,37352.28,0.18007,0.07659
162,13.5,37353.13,0.18023,0.07666
162.1,13.509,37352.75,0.18039,0.07672
162.2,13.517,37351.31,0.18055,0.07678
162.3,13.525,37352.18,0.18071,0.07684
162.4,13.534,37349.74,0.18087,0.07691
162.5,13.542,37353.57,0.18104,0.07697
162.6,13.55,37351.21,0.1812,0.07703
162.7,13.559,37352.41,0.18136,0.0771
162.8,13.567,37351.5,0.18152,0.07716
162.9,13.575,37354.91,0.18168,0.07722
163,13.584,37354.79,0.18185,0.07728
163.1,13.592,37352.32,0.182,0.07734
163.2,13.6,37351.18,0.18217,0.0774
163.3,13.609,37351.44,0.18233,0.07745
163.4,13.617,37350.68,0.18248,0.07751
163.5,13.625,37351.47,0.18265,0.07757
163.6,13.634,37349.23,0.18281,0.07763
163.7,13.642,37350.55,0.18297,0.07769
163.8,13.65,37351.13,0.18313,0.07775
163.9,13.659,37353.18,0.18329,0.07781
164,13.667,37352.67,0.18346,0.07787
164.1,13.675,37353,0.18362,0.07794
164.2,13.684,37353.68,0.18379,0.078
164.3,13.692,37350.21,0.18395,0.07806
164.4,13.7,37351.73,0.18411,0.07813
164.5,13.709,37354.27,0.18427,0.07819
164.6,13.717,37352.76,0.18443,0.07826
164.7,13.725,37354.76,0.1846,0.07833
164.8,13.734,37351.7,0.18476,0.07839
164.9,13.742,37351.1,0.18492,0.07846
165,13.75,37353.68,0.18509,0.07852
165.1,13.759,37354.07,0.18525,0.07859
165.2,13.767,37354.58,0.18542,0.07866
165.3,13.775,37353.15,0.18558,0.07872
165.4,13.784,37349.73,0.18574,0.07879
165.5,13.792,37349.69,0.18591,0.07885
165.6,13.8,37354.27,0.18607,0.07891
165.7,13.809,37351.77,0.18623,0.07898
165.8,13.817,37351.58,0.18639,0.07904
165.9,13.825,37348.69,0.18656,0.0791
166,13.834,37354.8,0.18672,0.07917
166.1,13.842,37355.25,0.18688,0.07924
166.2,13.85,37356.14,0.18705,0.0793
166.3,13.859,37351.67,0.18721,0.07936
166.4,13.867,37355.01,0.18738,0.07943
166.5,13.875,37353.07,0.18754,0.07949
166.6,13.883,37350.16,0.1877,0.07955
166.7,13.892,37354.09,0.18787,0.07962
166.8,13.9,37354.16,0.18803,0.07967
166.9,13.909,37353.44,0.1882,0.07974
167,13.917,37353.78,0.18836,0.0798
167.1,13.925,37352.99,0.18853,0.07987
167.2,13.934,37351.63,0.18869,0.07993
167.3,13.942,37353.83,0.18886,0.08
167.4,13.95,37354.98,0.18903,0.08006
167.5,13.959,37350.27,0.18919,0.08013
167.6,13.967,37352.12,0.18936,0.08019
167.7,13.975,37351.96,0.18952,0.08025
167.8,13.984,37352.63,0.18969,0.08032
167.9,13.992,37350.29,0.18985,0.08038
168,14,37352.02,0.19002,0.08045
168.1,14.009,37353,0.19019,0.08051
168.2,14.017,37353.59,0.19035,0.08057
168.3,14.025,37354.45,0.19052,0.08064
168.4,14.034,37353.51,0.19069,0.0807
168.5,14.042,37352.65,0.19085,0.08077
168.6,14.05,37350.34,0.19102,0.08084
168.7,14.059,37348.63,0.19119,0.0809
168.8,14.067,37352.84,0.19135,0.08097
168.9,14.075,37352.3,0.19152,0.08104
169,14.084,37352.91,0.19169,0.0811
169.1,14.092,37353.56,0.19186,0.08117
169.2,14.1,37351.4,0.19203,0.08123
169.3,14.109,37351.65,0.1922,0.0813
169.4,14.117,37354.1,0.19237,0.08137
169.5,14.125,37352.63,0.19254,0.08143
169.6,14.134,37351.57,0.1927,0.0815
169.7,14.142,37352.43,0.19288,0.08157
169.8,14.15,37350.98,0.19304,0.08163
169.9,14.159,37351.72,0.19321,0.0817
170,14.167,37350.91,0.19339,0.08176
170.1,14.175,37352.44,0.19356,0.08183
170.2,14.184,37350.61,0.19372,0.0819
170.3,14.192,37353.93,0.19389,0.08196
170.4,14.2,37350.07,0.19407,0.08203
170.5,14.209,37349.08,0.19424,0.0821
170.6,14.217,37352.84,0.19441,0.08217
170.7,14.225,37350.43,0.19458,0.08223
170.8,14.234,37347.41,0.19475,0.0823
170.9,14.242,37350.45,0.19491,0.08236
171,14.25,37349.77,0.19509,0.08243
171.1,14.259,37348.05,0.19525,0.08249
171.2,14.267,37349.61,0.19542,0.08256
171.3,14.275,37351.88,0.1956,0.08262
171.4,14.284,37352.25,0.19577,0.08269
171.5,14.292,37348.67,0.19594,0.08276
171.6,14.3,37350.58,0.19611,0.08282
171.7,14.309,37348.86,0.19628,0.08289
171.8,14.317,37350.9,0.19646,0.08295
171.9,14.325,37349.07,0.19663,0.08302
172,14.334,37348.33,0.1968,0.08308
172.1,14.342,37347.51,0.19697,0.08315
172.2,14.35,37348.09,0.19714,0.08322
172.3,14.359,37350.77,0.19732,0.08329
172.4,14.367,37347.7,0.19749,0.08335
172.5,14.375,37349.54,0.19766,0.08342
172.6,14.384,37351.57,0.19784,0.08349
172.7,14.392,37347.3,0.19801,0.08355
172.8,14.4,37346.42,0.19819,0.08362
172.9,14.409,37348.46,0.19835,0.08369
173,14.417,37346.66,0.19853,0.08376
173.1,14.425,37346.94,0.1987,0.08383
173.2,14.434,37350.58,0.19887,0.0839
173.3,14.442,37343.98,0.19904,0.08396
173.4,14.45,37343.29,0.19922,0.08403
173.5,14.459,37345.71,0.19939,0.0841
173.6,14.467,37346.33,0.19957,0.08417
173.7,14.475,37347.97,0.19974,0.08423
173.8,14.484,37345.77,0.19991,0.0843
173.9,14.492,37344.46,0.20008,0.08437
174,14.5,37345.9,0.20026,0.08444
174.1,14.509,37343.74,0.20043,0.0845
174.2,14.517,37344.99,0.2006,0.08457
174.3,14.525,37345.82,0.20078,0.08464
174.4,14.534,37342.18,0.20095,0.08471
174.5,14.542,37341.04,0.20113,0.08477
174.6,14.55,37345.43,0.2013,0.08484
174.7,14.559,37344.43,0.20147,0.08491
174.8,14.567,37349.54,0.20165,0.08498
174.9,14.575,37343.69,0.20183,0.08505
175,14.584,37339.76,0.202,0.08511
175.1,14.592,37347.02,0.20218,0.08518
175.2,14.6,37339.32,0.20235,0.08525
175.3,14.609,37346.98,0.20253,0.08532
175.4,14.617,37345.08,0.20271,0.0854
175.5,14.625,37345.11,0.20289,0.08546
175.6,14.634,37344.21,0.20306,0.08553
175.7,14.642,37343.55,0.20324,0.0856
175.8,14.65,37343.95,0.20341,0.08567
175.9,14.659,37346.03,0.20359,0.08574
176,14.667,37343.55,0.20377,0.08581
176.1,14.675,37344.95,0.20395,0.08588
176.2,14.684,37341.81,0.20412,0.08595
176.3,14.692,37340.96,0.2043,0.08602
176.4,14.7,37344.57,0.20447,0.08609
176.5,14.709,37342.63,0.20465,0.08616
176.6,14.717,37343.36,0.20483,0.08623
176.7,14.725,37342.22,0.205,0.0863
176.8,14.734,37342.38,0.20518,0.08637
176.9,14.742,37342.47,0.20536,0.08644
177,14.75,37344.88,0.20554,0.08651
177.1,14.759,37343.69,0.20572,0.08658
177.2,14.767,37343.03,0.2059,0.08665
177.3,14.775,37340.22,0.20608,0.08672
177.4,14.784,37344.83,0.20626,0.08679
177.5,14.792,37340.05,0.20644,0.08686
177.6,14.8,37342.13,0.20661,0.08694
177.7,14.809,37342.25,0.20679,0.08701
177.8,14.817,37338.43,0.20698,0.08708
177.9,14.825,37343.66,0.20715,0.08715
178,14.834,37342.42,0.20733,0.08722
178.1,14.842,37339.72,0.20752,0.08729
178.2,14.85,37340.31,0.2077,0.08736
178.3,14.859,37332.86,0.20788,0.08743
178.4,14.867,37336.67,0.20806,0.0875
178.5,14.875,37340.09,0.20824,0.08758
178.6,14.884,37337.51,0.20842,0.08765
178.7,14.892,37334.43,0.2086,0.08772
178.8,14.9,37339.02,0.20879,0.08779
178.9,14.909,37337.54,0.20897,0.08786
179,14.917,37341.29,0.20915,0.08793
179.1,14.925,37337.1,0.20933,0.088
179.2,14.934,37336.51,0.20952,0.08808
179.3,14.942,37337.83,0.20969,0.08815
179.4,14.95,37334.18,0.20988,0.08822
179.5,14.959,37333.05,0.21006,0.08829
179.6,14.967,37337.34,0.21025,0.08836
179.7,14.975,37331.1,0.21043,0.08843
179.8,14.984,37331.76,0.21061,0.08851
179.9,14.992,37335.87,0.21079,0.08858
180,15,37331.01,0.21097,0.08865
180.1,15.008,37326.26,0.21116,0.08872
180.2,15.017,37334.05,0.21134,0.0888
180.3,15.025,37332.27,0.21153,0.08887
180.4,15.034,37334.66,0.21171,0.08895
180.5,15.042,37330.48,0.2119,0.08902
180.6,15.05,37328.46,0.21208,0.08909
180.7,15.059,37330.07,0.21226,0.08916
180.8,15.067,37332.36,0.21244,0.08923
180.9,15.075,37333.55,0.21263,0.08931
181,15.084,37329.14,0.21282,0.08938
181.1,15.092,37324.94,0.213,0.08945
181.2,15.1,37331.51,0.21319,0.08953
181.3,15.109,37331.08,0.21337,0.0896
181.4,15.117,37329.64,0.21356,0.08967
181.5,15.125,37328.25,0.21374,0.08975
181.6,15.134,37330.42,0.21393,0.08982
181.7,15.142,37327.92,0.21411,0.08989
181.8,15.15,37327.96,0.2143,0.08996
181.9,15.159,37325.74,0.21448,0.09004
182,15.167,37327.26,0.21467,0.09011
182.1,15.175,37326.2,0.21486,0.09019
182.2,15.184,37325.66,0.21504,0.09026
182.3,15.192,37325.39,0.21523,0.09034
182.4,15.2,37327.42,0.21541,0.09041
182.5,15.209,37327.47,0.21561,0.09049
182.6,15.217,37323.51,0.21579,0.09056
182.7,15.225,37320.98,0.21598,0.09063
182.8,15.234,37326.79,0.21617,0.09071
182.9,15.242,37327.7,0.21636,0.09078
183,15.25,37322.79,0.21655,0.09086
183.1,15.259,37323.29,0.21674,0.09094
183.2,15.267,37321.17,0.21692,0.09101
183.3,15.275,37321.8,0.21711,0.09109
183.4,15.284,37321.21,0.2173,0.09116
183.5,15.292,37324.66,0.21749,0.09124
183.6,15.3,37316.67,0.21768,0.09131
183.7,15.309,37317.73,0.21787,0.09139
